Date,Open,High,Low,Close,Adj Close,Volume
2010-11-11,10.07,10.3,10.0,10.0,5.173419,20728.0
2010-11-12,9.9,10.0,9.5,9.945,5.144965,11037.0
2010-11-15,9.9,10.41,9.7,9.7,5.018217,266331.0
2010-11-16,9.885,9.89,9.66,9.66,4.997524,35432.0
2010-11-17,9.8,10.23,9.32,9.9,5.121685,222438.0
2010-11-18,9.965,10.1,9.96,10.04,5.194113,124310.0
2010-11-19,9.9,10.1,9.9,10.1,5.225154,38906.0
2010-11-22,10.15,10.2,10.0,10.09,5.21998,99969.0
2010-11-23,9.795,9.995,9.795,9.99,5.168247,17273.0
2010-11-24,9.6,9.995,9.9,9.9,5.121685,27736.0
2010-11-25,9.7,10.0,9.7,9.8,5.069952,64746.0
2010-11-26,9.5,9.65,9.025,9.65,4.99235,165655.0
2010-11-29,9.405,9.895,9.405,9.75,5.044084,10929.0
2010-11-30,9.795,9.8,9.68,9.69,5.013044,54948.0
2010-12-01,9.9,10.04,9.85,9.9,5.121685,59296.0
2010-12-02,10.04,10.05,9.985,10.0,5.173419,74770.0
2010-12-03,9.995,10.47,9.96,9.96,5.152726,52256.0
2010-12-06,10.0,10.0,9.995,10.0,5.173419,17985.0
2010-12-07,10.0,10.44,9.9,9.95,5.147553,78967.0
2010-12-08,10.1,10.4,9.985,10.4,5.380357,115257.0
2010-12-09,10.5,10.5,9.835,9.835,5.088058,102724.0
2010-12-10,10.2,10.29,9.9,9.9,5.121685,249906.0
2010-12-13,10.1,10.1,10.0,10.02,5.183767,37691.0
2010-12-14,10.1,10.1,10.05,10.1,5.225154,38371.0
2010-12-15,10.3,10.3,10.0,10.0,5.173419,44434.0
2010-12-16,10.3,10.3,10.0,10.12,5.235501,0.0
2010-12-17,10.07,10.07,10.0,10.0,5.173419,3348.0
2010-12-20,10.0,10.2,10.0,10.17,5.261368,187965.0
2010-12-21,10.18,10.2,10.1,10.19,5.271714,41851.0
2010-12-22,10.1,10.5,10.1,10.4,5.380357,56468.0
2010-12-23,10.4,10.4,10.16,10.3,5.328623,24465.0
2010-12-24,10.6,10.6,10.2,10.5,5.432091,10160.0
2010-12-29,10.09,10.3,9.99,10.0,5.173419,532424.0
2010-12-30,10.0,10.25,10.0,10.25,5.302756,103701.0
2010-12-31,10.24,10.24,10.05,10.05,5.199287,9577.0
2011-01-04,10.38,10.4,10.05,10.4,5.380357,38426.0
2011-01-05,10.45,10.45,10.05,10.37,5.364836,34168.0
2011-01-06,10.38,10.52,10.22,10.47,5.416571,64753.0
2011-01-07,10.6,10.6,10.12,10.53,5.447611,161088.0
2011-01-10,10.11,10.44,10.1,10.44,5.40105,15955.0
2011-01-11,10.49,10.5,10.2,10.49,5.426917,78127.0
2011-01-12,10.26,10.67,10.25,10.6,5.483825,129364.0
2011-01-13,10.65,11.1,10.65,11.0,5.690761,119926.0
2011-01-14,10.75,10.9,10.7,10.73,5.551079,285762.0
2011-01-17,10.85,11.05,10.73,10.95,5.664895,371909.0
2011-01-18,10.99,11.0,10.81,10.9,5.639027,90977.0
2011-01-19,11.0,11.0,10.99,10.99,5.685589,72428.0
2011-01-20,10.99,10.99,10.8,10.8,5.587294,20855.0
2011-01-21,10.8,10.8,10.7,10.7,5.53556,10913.0
2011-01-24,10.6,10.7,10.6,10.69,5.530385,37310.0
2011-01-25,10.5,10.55,10.33,10.5,5.432091,102038.0
2011-01-26,10.6,10.65,10.58,10.64,5.504519,214126.0
2011-01-27,10.64,11.0,10.64,11.0,5.690761,182740.0
2011-01-28,10.9,11.0,10.9,11.0,5.690761,55941.0
2011-01-31,10.74,10.75,10.23,10.31,5.333796,200479.0
2011-02-01,10.99,10.99,10.51,10.6,5.483825,102673.0
2011-02-02,10.81,11.13,10.8,11.05,5.71663,221045.0
2011-02-03,11.06,11.6,11.05,11.51,5.954607,33592.0
2011-02-04,11.49,12.28,11.42,12.28,6.352959,300268.0
2011-02-07,12.49,12.49,11.55,12.0,6.208104,569959.0
2011-02-08,12.58,12.58,12.0,12.28,6.352959,677173.0
2011-02-09,12.22,12.23006,11.52,12.0,6.208104,242577.0
2011-02-10,11.71,11.9,11.33,11.56,5.980474,329655.0
2011-02-11,11.37,11.5,11.37,11.4,5.897698,347751.0
2011-02-14,10.9,11.88,10.9,11.54,5.970127,863134.0
2011-02-15,11.31,11.48,11.15,11.19,5.789056,9368.0
2011-02-16,11.7,11.7,10.86,10.99,5.685589,81565.0
2011-02-17,11.07,11.07,10.8,10.85,5.613161,1255000.0
2011-02-18,10.85,10.85,10.78,10.8,5.587294,38510.0
2011-02-21,10.85,10.85,10.61,10.79,5.58212,250244.0
2011-02-22,10.6,10.72,10.4,10.47,5.416571,41262.0
2011-02-23,10.4,10.59,10.2,10.2,5.276888,187108.0
2011-02-24,10.2,10.2,10.14,10.14,5.245848,88094.0
2011-02-25,10.2,10.21,10.1,10.2,5.276888,189711.0
2011-02-28,10.19,10.4,10.18,10.3,5.328623,254122.0
2011-03-01,10.5,10.6,10.4,10.4,5.380357,194413.0
2011-03-02,10.43,10.48,10.4,10.4,5.380357,13411.0
2011-03-03,10.35,10.46,10.2,10.25,5.302756,889155.0
2011-03-04,10.68,10.69,10.1,10.47,5.416571,254122.0
2011-03-07,10.2,10.4,10.2,10.4,5.380357,20644.0
2011-03-08,10.4,10.5,10.21,10.4,5.380357,63711.0
2011-03-09,10.5,10.5,10.2,10.34,5.349316,93808.0
2011-03-10,10.69,10.7,10.27,10.49,5.426917,946485.0
2011-03-11,10.49,11.0,10.49,10.7,5.53556,313791.0
2011-03-14,11.0,11.0,10.74,10.79,5.58212,276143.0
2011-03-15,10.6,10.75,10.31,10.31,5.333796,898809.0
2011-03-16,10.4,10.4,10.2,10.2,5.276888,180425.0
2011-03-17,10.17,10.235,9.905,10.0,5.173419,832451.0
2011-03-18,10.01,10.25,9.83,9.83,5.085472,839775.0
2011-03-21,9.45,9.89,9.405,9.65,4.99235,310983.0
2011-03-22,9.79,9.985,9.75,9.95,5.147553,219862.0
2011-03-23,9.985,10.0,9.95,10.0,5.173419,123685.0
2011-03-24,10.18,10.18,9.9,9.985,5.165659,165193.0
2011-03-25,9.65,9.945,9.605,9.9,5.121685,47299.0
2011-03-28,9.79,9.795,9.74,9.74,5.038911,20221.0
2011-03-29,9.74,9.74,9.74,9.74,5.038911,0.0
2011-03-30,9.74,9.74,9.74,9.74,5.038911,0.0
2011-03-31,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-01,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-04,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-05,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-06,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-07,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-08,9.74,9.74,9.74,9.74,5.038911,0.0
2011-04-11,10.1,10.35,10.1,10.35,5.354489,6204.0
2011-04-12,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-13,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-14,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-15,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-18,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-19,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-20,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-21,10.35,10.35,10.35,10.35,5.354489,0.0
2011-04-26,9.995,9.995,9.605,9.995,5.170833,1707.0
2011-04-27,9.8,9.85,9.8,9.85,5.095819,4792.0
2011-04-28,9.995,9.995,9.555,9.745,5.041498,64816.0
2011-04-29,9.745,9.745,9.745,9.745,5.041498,0.0
2011-05-03,10.0,10.15,8.563,9.7,5.018217,135898.0
2011-05-04,9.3,9.98,9.29,9.48,4.904401,12109.0
2011-05-05,9.7,9.7,9.0,9.48,4.904401,9933.0
2011-05-06,9.69,9.69,9.39,9.48,4.904401,122832.0
2011-05-09,9.7,9.7,9.7,9.7,5.018217,2395.0
2011-05-10,9.66,9.66,9.57,9.59,4.961309,99644.0
2011-05-11,9.6,9.6,9.395,9.4,4.863015,120610.0
2011-05-12,9.5,9.5,9.32,9.4,4.863015,44016.0
2011-05-13,9.695,9.695,9.45,9.5,4.914749,16529.0
2011-05-16,9.45,9.45,9.4,9.43,4.878536,60771.0
2011-05-17,9.48,9.48,9.3,9.3,4.811281,125961.0
2011-05-18,9.3,9.3,9.0,9.02,4.666425,509495.0
2011-05-19,9.0,9.1,9.0,9.0,4.656078,66974.0
2011-05-20,9.1,9.1,8.905,8.985,4.648317,130456.0
2011-05-23,8.845,8.965,8.485,8.8,4.552609,73818.0
2011-05-24,8.995,9.0,8.891,8.9,4.604343,107201.0
2011-05-25,8.8,8.85,8.8,8.85,4.578477,2797.0
2011-05-26,8.895,9.1,8.805,9.05,4.681945,414163.0
2011-05-27,9.3,9.3,9.275,9.3,4.811281,162907.0
2011-05-31,9.03,9.35,9.03,9.3,4.811281,191853.0
2011-06-01,9.505,9.505,9.0,9.0,4.656078,139317.0
2011-06-02,8.595,8.595,8.595,8.595,4.446555,50.0
2011-06-03,8.85,9.005,8.7,8.95,4.63021,328957.0
2011-06-06,8.505,9.0,8.505,8.95,4.63021,28407.0
2011-06-07,8.95,8.95,8.8,8.8,4.552609,151291.0
2011-06-08,8.945,8.945,8.895,8.895,4.601757,280340.0
2011-06-09,8.0,8.89,8.0,8.7,4.500875,62820.0
2011-06-10,8.7,8.79,8.605,8.69,4.495701,51271.0
2011-06-13,8.665,8.67,8.665,8.67,4.485355,4804.0
2011-06-14,8.8,8.8,8.72,8.72,4.511222,3669.0
2011-06-15,8.7,8.85,8.7,8.81,4.557783,151691.0
2011-06-16,8.89,8.89,8.7,8.7,4.500875,10291.0
2011-06-17,8.99,9.0,8.92,9.0,4.656078,54882.0
2011-06-20,8.92,8.92,8.52,8.52,4.407754,43836.0
2011-06-21,8.25,8.95,8.25,8.95,4.63021,255483.0
2011-06-22,8.9,9.48,8.0,8.9,4.604343,187186.0
2011-06-23,9.0,9.0,8.6,8.8,4.552609,217764.0
2011-06-24,9.2,9.2,8.85,8.85,4.578477,6172.0
2011-06-27,8.65,8.65,8.65,8.65,4.475008,75836.0
2011-06-28,8.75,8.805,8.7,8.7,4.500875,21119.0
2011-06-29,8.9,8.9,8.75,8.76,4.531916,93718.0
2011-06-30,8.985,8.985,8.7,8.95,4.63021,7670.0
2011-07-01,8.99,8.99,8.97,8.97,4.640558,9658.0
2011-07-04,9.0,9.02,8.95,9.02,4.666425,18957.0
2011-07-05,9.025,9.1,8.95,9.0,4.656078,109579.0
2011-07-06,9.0,9.0,8.8,8.8,4.552609,7988.0
2011-07-07,8.95,9.005,8.9,8.95,4.63021,150194.0
2011-07-08,9.01,9.01,8.9,9.0,4.656078,28428.0
2011-07-11,8.46,8.995,8.4,8.69,4.495701,56838.0
2011-07-12,8.69,8.695,8.6,8.6,4.449142,8056.0
2011-07-13,8.8,8.8,8.6,8.6,4.449142,12604.0
2011-07-14,8.6,8.6,8.6,8.6,4.449142,0.0
2011-07-15,8.6,8.8,8.591,8.8,4.552609,163741.0
2011-07-18,8.695,8.75,8.675,8.68,4.490529,26182.0
2011-07-19,8.585,8.585,8.32,8.32,4.304286,30011.0
2011-07-20,8.515,8.515,8.21,8.43,4.361193,106067.0
2011-07-21,8.5,8.5,8.45,8.45,4.37154,1493.0
2011-07-22,8.5,8.5,8.45,8.5,4.397407,43226.0
2011-07-25,8.5,8.695,8.5,8.6,4.449142,33731.0
2011-07-26,8.4,8.6,8.4,8.6,4.449142,96691.0
2011-07-27,8.355,8.36,8.35,8.35,4.319806,68091.0
2011-07-28,8.16,8.591,8.16,8.4,4.345672,70424.0
2011-07-29,8.15,8.395,8.0,8.23,4.257724,98201.0
2011-08-01,8.3,8.5,8.11,8.25,4.268072,171034.0
2011-08-02,8.225,8.225,8.15,8.2,4.242204,182829.0
2011-08-03,8.1,8.1,7.9,7.9,4.087002,25606.0
2011-08-04,7.9,8.1,7.465,7.5,3.880065,99812.0
2011-08-05,7.19,7.2,6.61,6.745,3.489472,139771.0
2011-08-08,7.0,7.0,6.1,6.29,3.254081,158276.0
2011-08-09,5.415,5.995,5.41,5.995,3.101465,225191.0
2011-08-10,6.44,6.85,6.0,6.2,3.20752,359321.0
2011-08-11,6.215,6.8,6.2,6.25,3.233387,383430.0
2011-08-12,6.0,6.635,6.0,6.635,3.432564,5395.0
2011-08-15,6.8,7.0,6.75,6.805,3.520512,51851.0
2011-08-16,6.4,6.995,6.4,6.6,3.414457,68949.0
2011-08-17,6.6,6.705,6.6,6.705,3.468778,196583.0
2011-08-18,6.505,6.75,6.505,6.75,3.492058,195059.0
2011-08-19,6.75,6.75,6.4,6.75,3.492058,29318.0
2011-08-22,6.2,6.2,5.995,6.12,3.166133,43393.0
2011-08-23,6.3,6.3,6.05,6.125,3.16872,226724.0
2011-08-24,6.125,6.125,6.125,6.125,3.16872,4850.0
2011-08-25,6.5,6.5,6.225,6.24,3.228214,17420.0
2011-08-26,6.35,6.4,6.35,6.36,3.290296,9219.0
2011-08-30,6.7,7.0,6.255,6.7,3.466191,115518.0
2011-08-31,6.8,7.09,6.8,7.08,3.662781,47679.0
2011-09-01,7.495,7.5,7.0,7.025,3.634327,141467.0
2011-09-02,7.1,7.1,6.8,6.95,3.595527,71335.0
2011-09-05,7.0,7.0,6.69,6.75,3.492058,47376.0
2011-09-06,6.6,6.755,6.6,6.7,3.466191,71786.0
2011-09-07,6.99,6.99,6.8,6.855,3.546379,50716.0
2011-09-08,6.99,7.15,6.9,6.97,3.605874,337890.0
2011-09-09,6.97,6.97,6.94,6.94,3.590353,7279.0
2011-09-12,6.5,6.865,6.0,6.865,3.551553,184664.0
2011-09-13,6.895,7.0,6.448,6.99,3.616221,18889.0
2011-09-14,6.99,6.99,6.99,6.99,3.616221,0.0
2011-09-15,6.8,6.8,6.77,6.8,3.517926,3615.0
2011-09-16,6.65,7.0,6.645,7.0,3.621394,73243.0
2011-09-19,7.0,7.0,7.0,7.0,3.621394,0.0
2011-09-20,6.95,6.95,6.19,6.19,3.202347,10798.0
2011-09-21,6.8,6.8,6.8,6.8,3.517926,1000.0
2011-09-22,6.2,6.6,6.2,6.3,3.259254,26162.0
2011-09-23,6.315,6.385,5.995,6.375,3.298055,115360.0
2011-09-26,6.35,6.545,6.35,6.5,3.362723,54472.0
2011-09-27,6.5,6.507,6.44,6.44,3.331682,36181.0
2011-09-28,6.0,6.3,6.0,6.25,3.233387,31244.0
2011-09-29,6.4,6.4,6.4,6.4,3.310989,2441.0
2011-09-30,6.395,6.4,6.35,6.35,3.285122,22471.0
2011-10-03,6.0,6.0,6.0,6.0,3.104052,7780.0
2011-10-04,6.145,6.145,5.75,6.095,3.153199,167046.0
2011-10-05,5.95,6.005,5.85,5.95,3.078184,300610.0
2011-10-06,5.945,5.95,5.75,5.85,3.02645,70260.0
2011-10-07,5.85,6.0,5.85,5.93,3.067838,236266.0
2011-10-10,5.915,5.92,5.8,5.8,3.000583,39944.0
2011-10-11,5.75,6.0,5.4,5.4,2.793647,59568.0
2011-10-12,5.14,5.5,5.14,5.5,2.845381,158338.0
2011-10-13,5.5,5.5,5.2,5.205,2.692765,76468.0
2011-10-14,5.215,5.745,5.2,5.745,2.972129,254383.0
2011-10-17,5.76,6.0,5.76,5.85,3.02645,62626.0
2011-10-18,5.61,5.61,5.61,5.61,2.902289,2389.0
2011-10-19,5.555,5.75,5.555,5.635,2.915222,3752.0
2011-10-20,5.5,6.0,5.5,5.75,2.974716,3763.0
2011-10-21,5.745,6.0,5.745,6.0,3.104052,88297.0
2011-10-24,6.0,6.0,5.65,5.75,2.974716,69787.0
2011-10-25,5.65,5.75,5.5,5.65,2.922982,259143.0
2011-10-26,5.7,5.9,5.6,5.65,2.922982,143599.0
2011-10-27,5.9,6.4,5.755,5.87,3.036797,496063.0
2011-10-28,6.045,6.1,5.995,6.05,3.129919,385692.0
2011-10-31,6.05,6.05,5.85,6.0,3.104052,40142.0
2011-11-01,5.75,5.75,5.66,5.66,2.928156,79866.0
2011-11-02,5.745,5.8,5.4,5.73,2.964369,135270.0
2011-11-03,5.8,5.8,5.655,5.73,2.964369,42514.0
2011-11-04,5.25,5.75,5.25,5.75,2.974716,6356.0
2011-11-07,5.6,5.7,5.55,5.7,2.948849,98357.0
2011-11-08,5.65,5.8,5.65,5.8,3.000583,22041.0
2011-11-09,5.835,5.9,5.65,5.7,2.948849,224968.0
2011-11-10,5.795,5.8,5.75,5.75,2.974716,561512.0
2011-11-11,6.03,6.03,5.755,6.0,3.104052,18836.0
2011-11-14,6.0,6.0,5.805,6.0,3.104052,115021.0
2011-11-15,5.85,5.895,5.85,5.895,3.049731,8354.0
2011-11-16,5.85,5.9,5.8,5.8,3.000583,15943.0
2011-11-17,5.8,5.8,5.7,5.795,2.997997,101101.0
2011-11-18,5.7,5.7,5.61,5.7,2.948849,8833.0
2011-11-21,5.65,5.875,5.65,5.695,2.946263,224188.0
2011-11-22,5.7,5.7,5.7,5.7,2.948849,10310.0
2011-11-23,5.75,5.75,5.75,5.75,2.974716,8835.0
2011-11-24,5.7,5.705,5.6,5.65,2.922982,86718.0
2011-11-25,5.795,5.795,5.65,5.7,2.948849,160751.0
2011-11-28,5.795,5.795,5.5,5.795,2.997997,12599.0
2011-11-29,5.7,5.795,5.7,5.795,2.997997,5678.0
2011-11-30,5.79,5.795,5.515,5.795,2.997997,31643.0
2011-12-01,5.795,5.82,5.65,5.695,2.946263,94052.0
2011-12-02,5.7,5.7,5.56,5.695,2.946263,50689.0
2011-12-05,5.795,5.796,5.775,5.785,2.992823,66688.0
2011-12-06,5.75,5.795,5.75,5.75,2.974716,51728.0
2011-12-07,5.7,5.7,5.5,5.7,2.948849,332899.0
2011-12-08,5.7,5.7,5.7,5.7,2.948849,0.0
2011-12-09,5.6,5.61,5.0,5.61,2.902289,103249.0
2011-12-12,5.445,5.445,4.901,5.3,2.741913,318153.0
2011-12-13,5.25,5.35,5.25,5.35,2.76778,16921.0
2011-12-14,5.5,5.505,5.35,5.35,2.76778,325197.0
2011-12-15,5.69,5.69,5.3,5.4,2.793647,1123.0
2011-12-16,5.6,5.6,5.1,5.255,2.718632,38111.0
2011-12-19,5.495,5.5,5.495,5.5,2.845381,1000.0
2011-12-20,5.5,5.5,5.5,5.5,2.845381,0.0
2011-12-21,5.49,5.5,5.49,5.5,2.845381,6148.0
2011-12-22,5.45,5.45,5.4,5.4,2.793647,11244.0
2011-12-23,5.35,5.35,5.25,5.345,2.765193,26048.0
2011-12-28,5.235,5.3,5.0,5.19,2.685005,111277.0
2011-12-29,5.2,5.2,4.8,4.86,2.514282,41848.0
2011-12-30,4.86,5.105,4.86,4.86,2.514282,12196.0
2012-01-03,5.2,5.2,4.9,4.9,2.534976,12916.0
2012-01-04,5.145,5.145,4.8,5.09,2.633271,5337.0
2012-01-05,5.09,5.155,5.03,5.1,2.638444,159802.0
2012-01-06,5.15,5.15,5.145,5.15,2.664311,815371.0
2012-01-09,5.21,5.21,5.03,5.03,2.60223,140462.0
2012-01-10,5.03,5.03,4.9,4.98,2.576363,173799.0
2012-01-11,5.0,5.1,4.95,5.1,2.638444,260358.0
2012-01-12,5.1,5.1,5.0,5.05,2.612577,210002.0
2012-01-13,5.15,5.15,5.05,5.05,2.612577,15000.0
2012-01-16,5.15,5.15,5.12,5.12,2.648791,5046.0
2012-01-17,5.145,5.15,5.08,5.12,2.648791,94514.0
2012-01-18,5.1,5.155,5.1,5.12,2.648791,253359.0
2012-01-19,5.105,5.105,4.95,4.95,2.560843,74880.0
2012-01-20,4.9,5.1,4.9,5.1,2.638444,911520.0
2012-01-23,5.0,5.11,5.0,5.1,2.638444,761067.0
2012-01-24,5.1,5.1,5.0,5.0,2.58671,348031.0
2012-01-25,5.095,5.1,5.0,5.1,2.638444,18904.0
2012-01-26,5.095,5.14,5.095,5.14,2.659138,612959.0
2012-01-27,5.2,5.4,5.1,5.4,2.793647,161338.0
2012-01-30,5.4,5.56,5.4,5.47,2.829861,239088.0
2012-01-31,5.5,5.705,5.45,5.45,2.819514,910435.0
2012-02-01,5.545,5.645,5.43,5.555,2.873835,127922.0
2012-02-02,5.635,5.635,5.445,5.45,2.819514,87056.0
2012-02-03,5.6,5.6,5.6,5.6,2.897115,610.0
2012-02-06,5.35,5.47,5.35,5.47,2.829861,1060.0
2012-02-07,5.37,5.51,5.28,5.28,2.731566,13388.0
2012-02-08,5.645,5.65,5.4,5.41,2.79882,451059.0
2012-02-09,5.45,5.45,5.26,5.45,2.819514,77343.0
2012-02-10,5.255,5.55,5.255,5.55,2.871248,203565.0
2012-02-13,5.8,5.8,5.5,5.6,2.897115,701977.0
2012-02-14,5.5,5.6,5.5,5.6,2.897115,131875.0
2012-02-15,5.6,5.6,5.495,5.6,2.897115,33425.0
2012-02-16,5.595,5.595,5.5,5.59,2.891942,12859.0
2012-02-17,5.5,5.72,5.5,5.7,2.948849,141696.0
2012-02-20,5.85,5.85,5.63,5.665,2.930742,44959.0
2012-02-21,5.65,5.65,5.355,5.6,2.897115,61528.0
2012-02-22,5.45,5.455,5.4,5.45,2.819514,5096.0
2012-02-23,5.4,5.6,5.4,5.51,2.850554,5719.0
2012-02-24,5.4,5.65,5.32,5.6,2.897115,157755.0
2012-02-27,5.54,5.65,5.2,5.6,2.897115,73150.0
2012-02-28,5.5,5.85,5.5,5.6,2.897115,186200.0
2012-02-29,5.7,5.7,5.6,5.7,2.948849,38913.0
2012-03-01,5.7,5.795,5.6,5.75,2.974716,332622.0
2012-03-02,5.8,6.19,5.8,6.19,3.202347,101737.0
2012-03-05,6.5,6.5,6.19,6.49,3.35755,26783.0
2012-03-06,6.5,6.515,6.0,6.05,3.129919,68516.0
2012-03-07,6.35,6.395,6.05,6.2,3.20752,16736.0
2012-03-08,6.2,6.6,6.2,6.305,3.261841,76499.0
2012-03-09,6.4,6.45,6.35,6.4,3.310989,57211.0
2012-03-12,6.305,6.4,6.305,6.35,3.285122,9693.0
2012-03-13,6.32,6.5,6.3,6.46,3.342029,166147.0
2012-03-14,6.6,6.7,6.544,6.55,3.388591,385763.0
2012-03-15,6.55,6.6,6.55,6.6,3.414457,86330.0
2012-03-16,6.5,6.5,6.35,6.45,3.336856,50889.0
2012-03-19,6.55,6.7,6.55,6.7,3.466191,9206.0
2012-03-20,6.45,6.45,6.29,6.41,3.316162,131409.0
2012-03-21,6.4,6.4,6.31,6.4,3.310989,152230.0
2012-03-22,6.41,6.46,6.3,6.355,3.287709,42845.0
2012-03-23,6.6,6.6,6.55,6.6,3.414457,222200.0
2012-03-26,6.265,6.595,6.26,6.55,3.388591,44153.0
2012-03-27,6.55,6.75,6.55,6.66,3.445498,179691.0
2012-03-28,6.55,6.75,6.55,6.55,3.388591,26156.0
2012-03-29,6.5,6.75,6.25,6.4,3.310989,381641.0
2012-03-30,6.4,6.7,6.395,6.5,3.362723,170587.0
2012-04-02,6.77,6.77,6.55,6.6,3.414457,60955.0
2012-04-03,6.85,6.85,6.65,6.65,3.440324,189795.0
2012-04-04,6.6,6.75,6.4,6.4,3.310989,311032.0
2012-04-05,6.4,6.4,6.3,6.3,3.259254,80359.0
2012-04-10,6.1,6.32,6.0,6.0,3.104052,148058.0
2012-04-11,6.5,6.5,6.0,6.0,3.104052,10645.0
2012-04-12,6.225,6.285,6.2,6.21,3.212694,41150.0
2012-04-13,6.475,6.5,6.4,6.45,3.336856,8603.0
2012-04-16,6.5,6.7,6.45,6.7,3.466191,104601.0
2012-04-17,6.7,6.7,6.6,6.65,3.440324,22274.0
2012-04-18,6.7,6.795,6.45,6.795,3.515339,71228.0
2012-04-19,6.66,6.78,6.45,6.7,3.466191,144756.0
2012-04-20,6.7,6.78,6.6,6.78,3.507579,28815.0
2012-04-23,6.7,6.75,6.49,6.65,3.440324,31383.0
2012-04-24,6.65,6.65,6.5,6.54,3.383417,87180.0
2012-04-25,6.57,6.7,6.57,6.7,3.466191,20662.0
2012-04-26,6.6,6.6,6.6,6.6,3.414457,28.0
2012-04-27,6.595,6.6,6.45,6.45,3.336856,14922.0
2012-04-30,6.72,6.85,6.7,6.75,3.492058,24182.0
2012-05-01,6.85,6.95,6.85,6.95,3.595527,221348.0
2012-05-02,6.9,6.905,6.795,6.8,3.517926,124928.0
2012-05-03,6.945,7.0,6.945,7.0,3.621394,16662.0
2012-05-04,6.9,6.9,6.75,6.75,3.492058,7379.0
2012-05-08,6.75,6.8,6.735,6.735,3.484298,47638.0
2012-05-09,6.75,6.805,6.37,6.37,3.295468,186901.0
2012-05-10,6.67,6.67,6.495,6.55,3.388591,107723.0
2012-05-11,6.55,6.55,6.5,6.5,3.362723,33297.0
2012-05-14,6.5,6.5,6.345,6.35,3.285122,54948.0
2012-05-15,6.295,6.35,6.075,6.2,3.20752,9854.0
2012-05-16,6.385,6.385,5.505,5.99,3.098878,125587.0
2012-05-17,6.05,6.2,5.8,5.8,3.000583,92170.0
2012-05-18,5.8,5.8,5.7,5.7,2.948849,2563.0
2012-05-21,6.0,6.0,5.94,5.94,3.073011,22472.0
2012-05-22,6.0,6.0,5.9,6.0,3.104052,194431.0
2012-05-23,5.835,5.85,5.61,5.61,2.902289,56179.0
2012-05-24,5.8,5.8,5.61,5.61,2.902289,57193.0
2012-05-25,5.61,5.61,5.5,5.55,2.871248,44541.0
2012-05-29,5.55,5.6,5.55,5.6,2.897115,38826.0
2012-05-30,5.55,5.6,5.55,5.6,2.897115,47454.0
2012-05-31,5.6,5.6,5.5,5.5,2.845381,100215.0
2012-06-01,5.6,5.6,5.3,5.4,2.793647,203610.0
2012-06-06,5.205,5.305,5.2,5.25,2.716046,64804.0
2012-06-07,5.25,5.25,5.2,5.25,2.716046,48398.0
2012-06-08,5.25,5.25,5.2,5.2,2.690178,85584.0
2012-06-11,5.2,5.2,5.185,5.19,2.685005,31907.0
2012-06-12,5.185,5.19,5.145,5.15,2.664311,53717.0
2012-06-13,5.2,5.2,5.2,5.2,2.690178,1426.0
2012-06-14,5.4,5.4,5.1,5.1,2.638444,67070.0
2012-06-15,5.19,5.2,5.1,5.15,2.664311,89065.0
2012-06-18,5.2,5.2,5.15,5.15,2.664311,61660.0
2012-06-19,4.9,5.1,4.9,5.08,2.628097,424316.0
2012-06-20,5.0,5.01,5.0,5.0,2.58671,16801.0
2012-06-21,5.0,5.15,4.9,4.9,2.534976,573567.0
2012-06-22,4.5,5.1,4.5,4.5,2.328039,6520.0
2012-06-25,4.95,4.95,4.75,4.75,2.457375,160638.0
2012-06-26,4.9,5.0,4.85,4.9,2.534976,369833.0
2012-06-27,4.9,4.9,4.9,4.9,2.534976,50614.0
2012-06-28,4.75,4.949,4.75,4.9,2.534976,34233.0
2012-06-29,5.2,5.2,4.971,4.971,2.571707,1285790.0
2012-07-02,5.15,5.25,5.15,5.25,2.716046,226372.0
2012-07-03,5.3,5.45,5.3,5.45,2.819514,270168.0
2012-07-04,5.5,5.6,5.5,5.5,2.845381,21150.0
2012-07-05,5.4,5.5,5.3,5.3,2.741913,183295.0
2012-07-06,5.3,5.6,5.3,5.5,2.845381,200140.0
2012-07-09,5.5,5.58,5.425,5.58,2.886768,14049.0
2012-07-10,5.605,5.915,5.605,5.685,2.941089,34790.0
2012-07-11,6.0,6.0,5.75,5.875,3.039384,4162.0
2012-07-12,6.0,6.0,5.8,5.8,3.000583,17067.0
2012-07-13,5.85,5.855,5.85,5.85,3.02645,47234.0
2012-07-16,5.45,5.85,5.45,5.635,2.915222,89642.0
2012-07-17,5.47,5.52,5.465,5.465,2.827274,7036.0
2012-07-18,5.47,5.47,5.4,5.4,2.793647,177126.0
2012-07-19,5.57,5.57,5.3,5.4,2.793647,256088.0
