Date,Open,High,Low,Close,Adj Close,Volume
2022-02-01,86.000000,90.000000,86.000000,89.599998,86.264542,24622
2022-02-02,89.599998,94.800003,89.300003,90.000000,86.649651,48242
2022-02-03,89.699997,93.900002,86.000000,86.000000,82.798553,18748
2022-02-04,85.800003,89.199997,85.800003,87.599998,84.338997,9096
2022-02-07,87.000000,89.500000,84.500000,86.000000,82.798553,31329
2022-02-08,86.000000,88.699997,86.000000,87.099998,83.857605,20582
2022-02-09,89.000000,93.099998,88.900002,90.800003,87.419868,20205
2022-02-10,92.500000,92.500000,89.000000,89.000000,85.686874,45373
2022-02-11,88.000000,89.000000,86.900002,87.000000,83.761322,29225
2022-02-14,86.000000,86.400002,82.599998,84.300003,81.161842,31924
2022-02-15,84.500000,89.500000,84.099998,87.199997,83.953873,20472
2022-02-16,95.000000,95.000000,88.000000,89.000000,85.686874,16323
2022-02-17,91.199997,92.699997,88.000000,88.000000,84.724106,20907
2022-02-18,88.000000,88.000000,85.000000,86.000000,82.798553,6653
2022-02-21,85.099998,86.599998,81.500000,81.500000,78.466072,45126
2022-02-22,81.000000,82.199997,78.400002,80.000000,77.021912,95965
2022-02-23,79.000000,79.900002,75.099998,78.500000,75.577751,58789
2022-02-24,73.900002,74.300003,20.000000,54.400002,52.374897,249348
2022-02-25,69.000000,69.000000,54.299999,59.000000,56.803661,214261
2022-02-28,59.400002,68.800003,50.299999,60.000000,57.766434,229582
2022-03-01,62.000000,62.000000,51.000000,51.000000,49.101467,128012
2022-03-02,57.900002,57.900002,35.099998,35.099998,33.793362,194131
2022-03-03,40.000000,45.349998,39.000000,39.000000,37.548180,378063
2022-03-04,40.000000,40.650002,37.000000,38.349998,36.922375,172331
2022-03-07,38.400002,40.400002,35.500000,36.000000,34.659859,88810
2022-03-08,36.000000,37.900002,34.200001,35.000000,33.697083,120630
2022-03-09,36.000000,55.000000,36.000000,48.700001,46.887089,293987
2022-03-10,48.000000,52.000000,44.950001,45.000000,43.324825,93818
2022-03-11,45.049999,47.500000,41.900002,42.750000,41.158585,45537
2022-03-14,43.599998,44.250000,41.049999,41.049999,39.521870,19579
2022-03-15,41.200001,45.950001,41.049999,41.049999,39.521870,14380
2022-03-16,48.000000,48.000000,41.150002,46.000000,44.287601,43233
2022-03-17,49.000000,52.500000,46.000000,47.400002,45.635483,41713
2022-03-18,48.200001,51.900002,47.799999,50.500000,48.620083,88510
2022-03-21,51.799999,55.299999,49.650002,50.000000,48.138691,48936
2022-03-22,50.000000,50.000000,47.000000,48.000000,46.213146,31256
2022-03-23,49.799999,49.799999,45.400002,47.000000,45.250374,33646
2022-03-24,49.750000,49.750000,46.150002,47.000000,45.250374,40368
2022-03-25,49.000000,49.750000,47.049999,47.549999,45.779900,10729
2022-03-28,49.799999,49.799999,45.950001,46.000000,44.287601,23951
2022-03-29,47.000000,53.900002,46.250000,50.500000,48.620083,124831
2022-03-30,53.000000,53.000000,49.400002,50.000000,48.138691,87278
2022-03-31,50.500000,52.700001,49.520000,50.099998,48.234966,59464
2022-04-01,55.700001,55.700001,51.200001,51.200001,49.294022,33201
2022-04-04,52.299999,53.900002,51.900002,53.700001,51.700958,13389
2022-04-05,55.299999,60.000000,54.200001,59.000000,56.803661,46253
2022-04-06,59.200001,61.299999,58.000000,60.000000,57.766434,51349
2022-04-07,60.000000,64.599998,60.000000,64.599998,62.195190,37171
2022-04-08,64.900002,65.000000,62.099998,63.000000,60.654755,33371
2022-04-11,64.000000,64.000000,57.000000,61.900002,59.595703,92035
2022-04-12,61.000000,72.400002,61.000000,72.400002,69.704834,30246
2022-04-13,72.400002,72.400002,66.000000,69.900002,67.297897,53335
2022-04-14,68.199997,70.000000,68.199997,69.699997,67.105339,32847
2022-04-19,68.900002,70.099998,61.099998,68.000000,65.468628,48072
2022-04-20,68.000000,68.900002,61.599998,66.699997,64.217010,32775
2022-04-21,65.000000,66.800003,64.599998,64.900002,62.484024,22473
2022-04-22,63.500000,67.000000,62.599998,64.500000,62.098915,45163
2022-04-25,66.000000,66.000000,61.200001,62.500000,60.173367,71199
2022-04-26,61.700001,64.699997,59.900002,60.700001,58.440372,21759
2022-04-27,60.500000,68.500000,59.799999,62.900002,60.558475,54448
2022-04-28,66.699997,67.800003,64.599998,66.099998,63.639351,30946
2022-04-29,65.000000,66.699997,63.099998,65.000000,62.580299,18931
2022-05-03,63.000000,66.699997,60.299999,65.900002,63.446800,42155
2022-05-04,66.000000,66.000000,64.000000,65.000000,62.580299,26836
2022-05-05,65.000000,65.900002,61.500000,61.500000,59.210594,24201
2022-05-06,61.299999,62.500000,58.500000,60.099998,57.862709,43183
2022-05-09,58.500000,59.799999,53.000000,53.000000,51.027016,58482
2022-05-10,53.099998,53.900002,46.049999,47.549999,45.779900,97118
2022-05-11,49.900002,49.900002,45.000000,48.500000,46.694534,64186
2022-05-12,48.000000,51.500000,47.650002,51.000000,49.101467,46029
2022-05-13,54.700001,54.700001,50.200001,50.500000,48.620083,33911
2022-05-16,52.700001,52.700001,50.500000,50.500000,48.620083,23384
2022-05-17,51.500000,51.500000,48.000000,49.400002,47.561031,34062
2022-05-18,51.000000,53.000000,50.900002,51.799999,49.871685,19045
2022-05-19,53.000000,53.000000,50.000000,50.000000,48.138691,19872
2022-05-20,50.000000,53.299999,50.000000,52.000000,50.064240,34122
2022-05-23,52.900002,54.799999,52.299999,53.000000,51.027016,17291
2022-05-24,54.400002,55.400002,51.900002,52.000000,50.064240,18710
2022-05-25,53.799999,53.799999,52.400002,52.799999,50.834461,15072
2022-05-26,52.799999,52.900002,51.099998,51.500000,49.582855,26320
2022-05-27,54.900002,54.900002,51.500000,52.000000,50.064240,35233
2022-05-30,52.099998,53.500000,51.599998,52.400002,50.449356,16061
2022-05-31,52.000000,53.500000,52.000000,52.700001,50.738186,67448
2022-06-01,51.000000,53.700001,51.000000,53.500000,51.508404,29770
2022-06-06,52.000000,54.200001,52.000000,53.500000,51.508404,32602
2022-06-07,53.500000,54.299999,51.500000,52.599998,50.641907,28310
2022-06-08,52.900002,53.299999,51.299999,52.299999,50.353073,24303
2022-06-09,53.000000,53.200001,51.700001,52.799999,50.834461,40764
2022-06-10,52.400002,52.799999,48.000000,48.000000,46.213146,31110
2022-06-13,47.549999,49.900002,45.799999,49.599998,47.753582,32457
2022-06-14,46.250000,49.250000,45.049999,48.599998,46.790810,35003
2022-06-15,46.549999,50.900002,46.549999,48.700001,46.887089,33009
2022-06-16,46.750000,48.299999,43.750000,45.400002,43.709934,32703
2022-06-17,45.000000,51.799999,45.000000,51.000000,49.101467,126704
2022-06-20,49.599998,50.900002,48.500000,50.900002,49.005192,41785
2022-06-21,52.000000,54.400002,48.900002,50.500000,48.620083,41080
2022-06-22,51.000000,53.000000,50.599998,52.000000,50.064240,25452
2022-06-23,52.000000,52.599998,51.099998,51.400002,49.486580,32874
2022-06-24,50.500000,51.799999,46.349998,50.500000,48.620083,36407
2022-06-27,51.599998,51.799999,48.599998,49.900002,48.042416,39939
2022-06-28,52.000000,52.000000,49.450001,49.500000,47.657307,20091
2022-06-29,49.000000,53.000000,47.700001,47.799999,46.020588,36696
2022-06-30,48.150002,48.750000,45.000000,45.500000,43.806210,29812
2022-07-01,45.000000,46.349998,44.200001,44.500000,42.843437,18858
2022-07-04,43.900002,46.549999,43.900002,46.500000,44.768986,17260
2022-07-05,46.549999,47.299999,44.000000,44.950001,43.276688,20936
2022-07-06,46.500000,47.599998,44.599998,45.000000,43.324825,39056
2022-07-07,45.000000,46.000000,44.099998,44.400002,42.747162,31846
2022-07-08,47.000000,47.000000,44.500000,46.000000,44.287601,23524
2022-07-11,45.049999,48.299999,44.000000,44.650002,42.987854,30406
2022-07-12,43.900002,47.000000,43.900002,44.950001,43.276688,22537
2022-07-13,44.349998,45.299999,42.700001,43.500000,41.880661,25740
2022-07-14,42.750000,43.900002,40.799999,40.799999,39.281174,22813
2022-07-15,41.000000,41.799999,41.000000,41.250000,39.714424,25655
2022-07-18,44.950001,44.950001,40.750000,40.750000,39.233036,15877
2022-07-19,44.799999,44.799999,41.400002,44.000000,42.362053,18178
2022-07-20,43.849998,45.950001,43.299999,43.750000,42.121357,67879
2022-07-21,43.799999,43.799999,42.349998,42.700001,41.110447,18256
2022-07-22,44.400002,45.549999,42.549999,42.549999,40.966026,26853
2022-07-25,45.000000,47.000000,44.049999,45.700001,43.998764,41456
2022-07-26,45.750000,46.950001,43.799999,46.000000,44.287601,11280
2022-07-27,46.099998,47.950001,45.599998,47.500000,45.731758,19135
2022-07-28,48.000000,50.799999,48.000000,50.500000,48.620083,48805
2022-07-29,51.000000,54.000000,50.500000,52.500000,50.545631,53013
2022-08-01,53.799999,53.900002,51.000000,52.099998,50.160515,11281
2022-08-02,50.500000,52.500000,50.500000,51.799999,49.871685,37559
2022-08-03,52.799999,53.799999,52.099998,53.000000,51.027016,20257
2022-08-04,54.000000,54.000000,52.099998,52.900002,50.930740,31590
2022-08-05,52.900002,54.000000,52.599998,53.500000,51.508404,19069
2022-08-08,53.500000,55.000000,52.500000,52.500000,50.545631,35662
2022-08-09,53.000000,54.099998,52.599998,53.000000,51.027016,14599
2022-08-10,52.500000,55.000000,52.500000,53.500000,51.508404,8007
2022-08-11,55.500000,57.500000,54.900002,55.799999,53.722782,23967
2022-08-12,55.000000,56.500000,54.000000,55.799999,53.722782,14316
2022-08-15,59.500000,59.500000,56.099998,56.700001,54.589283,44393
2022-08-16,56.000000,56.000000,54.299999,55.000000,52.952564,41605
2022-08-17,53.099998,55.500000,53.099998,55.000000,52.952564,59062
2022-08-18,55.000000,56.000000,53.299999,55.299999,53.241394,24334
2022-08-19,55.000000,55.299999,53.400002,54.099998,52.086063,48094
2022-08-22,53.000000,54.599998,50.099998,54.200001,53.232094,29766
2022-08-23,54.099998,58.400002,50.599998,58.000000,56.964230,19765
2022-08-24,58.700001,59.000000,55.099998,58.000000,56.964230,26178
2022-08-25,58.299999,59.500000,55.900002,59.000000,57.946373,26839
2022-08-26,59.000000,61.900002,58.500000,60.099998,59.026726,22245
2022-08-30,59.400002,61.700001,58.599998,58.599998,57.553516,17848
2022-08-31,58.599998,62.000000,58.500000,60.299999,59.223156,44987
2022-09-01,60.000000,60.000000,54.500000,55.200001,54.214233,36766
2022-09-02,56.000000,56.700001,51.799999,54.700001,53.723164,68822
2022-09-05,53.500000,55.500000,51.799999,52.700001,51.758881,25876
2022-09-06,53.500000,55.000000,48.000000,52.900002,51.955307,62261
2022-09-07,51.900002,56.000000,50.299999,55.000000,54.017807,45798
2022-09-08,55.000000,57.400002,55.000000,55.900002,54.901733,33099
2022-09-09,56.000000,58.000000,53.500000,56.799999,55.785660,33298
2022-09-12,58.000000,59.700001,56.500000,58.500000,57.455303,44171
